Train;Time;Event type;Resource;Gate;Complement;
Train869;d5 16:45:0;ExitResource;TrackGroup7;B7;;
Train869;d5 16:45:0;ExitSystem;TrackGroup7;;;
Train870;d5 17:55:0;EnterSystem;TrackGroup10;;;
Train870;d5 17:55:0;EnterResource;TrackGroup10;B1;;
Train870;d5 17:55:0;ExitResource;TrackGroup10;A3;;
Train870;d5 17:55:0;EnterResource;TrackGroup8;B1;;
Train870;d5 17:55:0;ExitResource;TrackGroup8;A1;;
Train870;d5 17:55:0;EnterResource;TrackGroup3;B1;;
Train870;d5 17:55:0;ExitResource;TrackGroup3;A1;;
Train870;d5 17:55:0;EnterResource;TrackGroup1;A7;;
Train870;d5 17:55:0;ExitResource;TrackGroup1;A7;;
Train870;d5 17:55:0;EnterResource;Platform7;B1;;
Train870;d5 17:55:0;Arrival;Platform7;;Arrival870;
Train870;d5 17:55:0;ExitResource;Platform7;B1;;
Train870;d5 16:45:0;EnterResource;Platform7;B1;;
Train870;d5 16:45:0;Departure;Platform7;;Dep857;
Train870;d5 16:45:0;ExitResource;Platform7;B1;;
Train870;d5 16:45:0;EnterResource;TrackGroup1;A7;;
Train870;d5 16:45:0;ExitResource;TrackGroup1;B9;;
Train870;d5 16:45:0;EnterResource;TrackGroup3;A1;;
Train870;d5 16:45:0;ExitResource;TrackGroup3;B1;;
Train870;d5 16:45:0;EnterResource;TrackGroup6;A1;;
Train870;d5 16:45:0;ExitResource;TrackGroup6;B1;;
Train870;d5 16:45:0;EnterResource;TrackGroup7;A3;;
Train870;d5 16:45:0;ExitResource;TrackGroup7;B7;;
Train870;d5 16:45:0;ExitSystem;TrackGroup7;;;
Train871;d5 17:55:0;EnterSystem;TrackGroup10;;;
Train871;d5 17:55:0;EnterResource;TrackGroup10;B1;;
Train871;d5 17:55:0;ExitResource;TrackGroup10;A3;;
Train871;d5 17:55:0;EnterResource;TrackGroup8;B1;;
Train871;d5 17:55:0;ExitResource;TrackGroup8;A1;;
Train871;d5 17:55:0;EnterResource;TrackGroup3;B1;;
Train871;d5 17:55:0;ExitResource;TrackGroup3;A1;;
Train871;d5 17:55:0;EnterResource;TrackGroup1;A7;;
Train871;d5 17:55:0;ExitResource;TrackGroup1;A7;;
Train871;d5 17:55:0;EnterResource;Platform7;B1;;
Train871;d5 17:55:0;Arrival;Platform7;;Arrival871;
Train871;d5 17:55:0;ExitResource;Platform7;B1;;
Train871;d5 16:48:0;EnterResource;Platform7;B1;;
Train871;d5 16:48:0;Departure;Platform7;;Dep858;
Train871;d5 16:48:0;ExitResource;Platform7;B1;;
Train871;d5 16:48:0;EnterResource;TrackGroup1;A7;;
Train871;d5 16:48:0;ExitResource;TrackGroup1;B9;;
Train871;d5 16:48:0;EnterResource;TrackGroup3;A1;;
Train871;d5 16:48:0;ExitResource;TrackGroup3;B1;;
Train871;d5 16:48:0;EnterResource;TrackGroup6;A1;;
Train871;d5 16:48:0;ExitResource;TrackGroup6;B1;;
Train871;d5 16:48:0;EnterResource;TrackGroup7;A3;;
Train871;d5 16:48:0;ExitResource;TrackGroup7;B7;;
Train871;d5 16:48:0;ExitSystem;TrackGroup7;;;
Train872;d5 18:3:0;EnterSystem;TrackGroup7;;;
Train872;d5 18:3:0;EnterResource;TrackGroup7;B1;;
Train872;d5 18:3:0;ExitResource;TrackGroup7;A3;;
Train872;d5 18:3:0;EnterResource;TrackGroup6;B1;;
Train872;d5 18:3:0;ExitResource;TrackGroup6;A1;;
Train872;d5 18:3:0;EnterResource;TrackGroup3;B1;;
Train872;d5 18:3:0;ExitResource;TrackGroup3;A1;;
Train872;d5 18:3:0;EnterResource;TrackGroup1;B9;;
Train872;d5 18:3:0;ExitResource;TrackGroup1;A7;;
Train872;d5 18:3:0;EnterResource;Platform7;B1;;
Train872;d5 18:3:0;Arrival;Platform7;;Arrival872;
Train872;d5 18:3:0;ExitResource;Platform7;B1;;
Train872;d5 16:48:0;EnterResource;Platform7;B1;;
Train872;d5 16:48:0;Departure;Platform7;;Dep859;
Train872;d5 16:48:0;ExitResource;Platform7;B1;;
Train872;d5 16:48:0;EnterResource;TrackGroup1;A7;;
Train872;d5 16:48:0;ExitResource;TrackGroup1;B9;;
Train872;d5 16:48:0;EnterResource;TrackGroup3;A1;;
Train872;d5 16:48:0;ExitResource;TrackGroup3;B1;;
Train872;d5 16:48:0;EnterResource;TrackGroup6;A1;;
Train872;d5 16:48:0;ExitResource;TrackGroup6;B1;;
Train872;d5 16:48:0;EnterResource;TrackGroup7;A3;;
Train872;d5 16:48:0;ExitResource;TrackGroup7;B7;;
Train872;d5 16:48:0;ExitSystem;TrackGroup7;;;
Train873;d5 18:12:0;EnterSystem;TrackGroup7;;;
Train873;d5 18:12:0;EnterResource;TrackGroup7;B1;;
Train873;d5 18:12:0;ExitResource;TrackGroup7;A3;;
Train873;d5 18:12:0;EnterResource;TrackGroup6;B1;;
Train873;d5 18:12:0;ExitResource;TrackGroup6;A1;;
Train873;d5 18:12:0;EnterResource;TrackGroup3;B1;;
Train873;d5 18:12:0;ExitResource;TrackGroup3;A1;;
Train873;d5 18:12:0;EnterResource;TrackGroup1;B9;;
Train873;d5 18:12:0;ExitResource;TrackGroup1;A7;;
Train873;d5 18:12:0;EnterResource;Platform7;B1;;
Train873;d5 18:12:0;Arrival;Platform7;;Arrival873;
Train873;d5 18:12:0;ExitResource;Platform7;B1;;
Train873;d5 17:2:0;EnterResource;Platform7;B1;;
Train873;d5 17:2:0;Departure;Platform7;;Dep860;
Train873;d5 17:2:0;ExitResource;Platform7;B1;;
Train873;d5 17:2:0;EnterResource;TrackGroup1;A7;;
Train873;d5 17:2:0;ExitResource;TrackGroup1;B9;;
Train873;d5 17:2:0;EnterResource;TrackGroup3;A1;;
Train873;d5 17:2:0;ExitResource;TrackGroup3;B1;;
Train873;d5 17:2:0;EnterResource;TrackGroup6;A1;;
Train873;d5 17:2:0;ExitResource;TrackGroup6;B1;;
Train873;d5 17:2:0;EnterResource;TrackGroup7;A3;;
Train873;d5 17:2:0;ExitResource;TrackGroup7;B7;;
Train873;d5 17:2:0;ExitSystem;TrackGroup7;;;
Train874;d5 18:17:0;EnterSystem;TrackGroup7;;;
Train874;d5 18:17:0;EnterResource;TrackGroup7;B1;;
Train874;d5 18:17:0;ExitResource;TrackGroup7;A3;;
Train874;d5 18:17:0;EnterResource;TrackGroup6;B1;;
Train874;d5 18:17:0;ExitResource;TrackGroup6;A1;;
Train874;d5 18:17:0;EnterResource;TrackGroup3;B1;;
Train874;d5 18:17:0;ExitResource;TrackGroup3;A1;;
Train874;d5 18:17:0;EnterResource;TrackGroup1;B9;;
Train874;d5 18:17:0;ExitResource;TrackGroup1;A7;;
Train874;d5 18:17:0;EnterResource;Platform7;B1;;
Train874;d5 18:17:0;Arrival;Platform7;;Arrival874;
Train874;d5 18:17:0;ExitResource;Platform7;B1;;
Train874;d5 17:5:0;EnterResource;Platform7;B1;;
Train874;d5 17:5:0;Departure;Platform7;;Dep861;
Train874;d5 17:5:0;ExitResource;Platform7;B1;;
Train874;d5 17:5:0;EnterResource;TrackGroup1;A1;;
Train874;d5 17:5:0;ExitResource;TrackGroup1;B9;;
Train874;d5 17:5:0;EnterResource;TrackGroup3;A1;;
Train874;d5 17:5:0;ExitResource;TrackGroup3;B5;;
Train874;d5 17:5:0;EnterResource;TrackGroup8;A1;;
Train874;d5 17:5:0;ExitResource;TrackGroup8;B3;;
Train874;d5 17:5:0;EnterResource;TrackGroup10;A1;;
Train874;d5 17:5:0;ExitResource;TrackGroup10;B1;;
Train874;d5 17:5:0;ExitSystem;TrackGroup10;;;
Train875;d5 18:19:0;EnterSystem;TrackGroup10;;;
Train875;d5 18:19:0;EnterResource;TrackGroup10;B1;;
Train875;d5 18:19:0;ExitResource;TrackGroup10;A3;;
Train875;d5 18:19:0;EnterResource;TrackGroup8;B1;;
Train875;d5 18:19:0;ExitResource;TrackGroup8;A1;;
Train875;d5 18:19:0;EnterResource;TrackGroup3;B1;;
Train875;d5 18:19:0;ExitResource;TrackGroup3;A1;;
Train875;d5 18:19:0;EnterResource;TrackGroup1;A7;;
Train875;d5 18:19:0;ExitResource;TrackGroup1;A7;;
Train875;d5 18:19:0;EnterResource;Platform7;B1;;
Train875;d5 18:19:0;Arrival;Platform7;;Arrival875;
Train875;d5 18:19:0;ExitResource;Platform7;B1;;
Train875;d5 17:10:0;EnterResource;Platform7;B1;;
Train875;d5 17:10:0;Departure;Platform7;;Dep862;
Train875;d5 17:10:0;ExitResource;Platform7;B1;;
Train875;d5 17:10:0;EnterResource;TrackGroup1;A7;;
Train875;d5 17:10:0;ExitResource;TrackGroup1;B9;;
Train875;d5 17:10:0;EnterResource;TrackGroup3;A1;;
Train875;d5 17:10:0;ExitResource;TrackGroup3;B1;;
Train875;d5 17:10:0;EnterResource;TrackGroup6;A1;;
Train875;d5 17:10:0;ExitResource;TrackGroup6;B1;;
Train875;d5 17:10:0;EnterResource;TrackGroup7;A3;;
Train875;d5 17:10:0;ExitResource;TrackGroup7;B7;;
Train875;d5 17:10:0;ExitSystem;TrackGroup7;;;
Train876;d5 18:19:0;EnterSystem;TrackGroup10;;;
Train876;d5 18:19:0;EnterResource;TrackGroup10;B1;;
Train876;d5 18:19:0;ExitResource;TrackGroup10;A3;;
Train876;d5 18:19:0;EnterResource;TrackGroup8;B1;;
Train876;d5 18:19:0;ExitResource;TrackGroup8;A1;;
Train876;d5 18:19:0;EnterResource;TrackGroup3;B1;;
Train876;d5 18:19:0;ExitResource;TrackGroup3;A1;;
Train876;d5 18:19:0;EnterResource;TrackGroup1;A7;;
Train876;d5 18:19:0;ExitResource;TrackGroup1;A7;;
Train876;d5 18:19:0;EnterResource;Platform7;B1;;
Train876;d5 18:19:0;Arrival;Platform7;;Arrival876;
Train876;d5 18:19:0;ExitResource;Platform7;B1;;
Train876;d5 17:11:0;EnterResource;Platform7;B1;;
Train876;d5 17:11:0;Departure;Platform7;;Dep863;
Train876;d5 17:11:0;ExitResource;Platform7;B1;;
Train876;d5 17:11:0;EnterResource;TrackGroup1;A1;;
Train876;d5 17:11:0;ExitResource;TrackGroup1;B9;;
Train876;d5 17:11:0;EnterResource;TrackGroup3;A1;;
Train876;d5 17:11:0;ExitResource;TrackGroup3;B5;;
Train876;d5 17:11:0;EnterResource;TrackGroup8;A1;;
Train876;d5 17:11:0;ExitResource;TrackGroup8;B3;;
Train876;d5 17:11:0;EnterResource;TrackGroup10;A1;;
Train876;d5 17:11:0;ExitResource;TrackGroup10;B1;;
Train876;d5 17:11:0;ExitSystem;TrackGroup10;;;
Train877;d5 18:21:0;EnterSystem;TrackGroup7;;;
Train877;d5 18:21:0;EnterResource;TrackGroup7;B1;;
Train877;d5 18:21:0;ExitResource;TrackGroup7;A3;;
Train877;d5 18:21:0;EnterResource;TrackGroup6;B1;;
Train877;d5 18:21:0;ExitResource;TrackGroup6;A1;;
Train877;d5 18:21:0;EnterResource;TrackGroup3;B1;;
Train877;d5 18:21:0;ExitResource;TrackGroup3;A1;;
Train877;d5 18:21:0;EnterResource;TrackGroup1;B9;;
Train877;d5 18:21:0;ExitResource;TrackGroup1;A7;;
Train877;d5 18:21:0;EnterResource;Platform7;B1;;
Train877;d5 18:21:0;Arrival;Platform7;;Arrival877;
Train877;d5 18:21:0;ExitResource;Platform7;B1;;
Train877;d5 17:11:0;EnterResource;Platform7;B1;;
Train877;d5 17:11:0;Departure;Platform7;;Dep864;
Train877;d5 17:11:0;ExitResource;Platform7;B1;;
Train877;d5 17:11:0;EnterResource;TrackGroup1;A1;;
Train877;d5 17:11:0;ExitResource;TrackGroup1;B9;;
Train877;d5 17:11:0;EnterResource;TrackGroup3;A1;;
Train877;d5 17:11:0;ExitResource;TrackGroup3;B5;;
Train877;d5 17:11:0;EnterResource;TrackGroup8;A1;;
Train877;d5 17:11:0;ExitResource;TrackGroup8;B3;;
Train877;d5 17:11:0;EnterResource;TrackGroup10;A1;;
Train877;d5 17:11:0;ExitResource;TrackGroup10;B1;;
Train877;d5 17:11:0;ExitSystem;TrackGroup10;;;
Train878;d5 18:24:0;EnterSystem;TrackGroup7;;;
Train878;d5 18:24:0;EnterResource;TrackGroup7;B1;;
Train878;d5 18:24:0;ExitResource;TrackGroup7;A3;;
Train878;d5 18:24:0;EnterResource;TrackGroup6;B1;;
Train878;d5 18:24:0;ExitResource;TrackGroup6;A1;;
Train878;d5 18:24:0;EnterResource;TrackGroup3;B1;;
Train878;d5 18:24:0;ExitResource;TrackGroup3;A1;;
Train878;d5 18:24:0;EnterResource;TrackGroup1;B9;;
Train878;d5 18:24:0;ExitResource;TrackGroup1;A7;;
Train878;d5 18:24:0;EnterResource;Platform7;B1;;
Train878;d5 18:24:0;Arrival;Platform7;;Arrival878;
Train878;d5 18:24:0;ExitResource;Platform7;B1;;
Train878;d5 17:20:0;EnterResource;Platform7;B1;;
Train878;d5 17:20:0;Departure;Platform7;;Dep865;
Train878;d5 17:20:0;ExitResource;Platform7;B1;;
Train878;d5 17:20:0;EnterResource;TrackGroup1;A7;;
Train878;d5 17:20:0;ExitResource;TrackGroup1;B9;;
Train878;d5 17:20:0;EnterResource;TrackGroup3;A1;;
Train878;d5 17:20:0;ExitResource;TrackGroup3;B1;;
Train878;d5 17:20:0;EnterResource;TrackGroup6;A1;;
Train878;d5 17:20:0;ExitResource;TrackGroup6;B1;;
Train878;d5 17:20:0;EnterResource;TrackGroup7;A3;;
Train878;d5 17:20:0;ExitResource;TrackGroup7;B7;;
Train878;d5 17:20:0;ExitSystem;TrackGroup7;;;
Train879;d5 18:24:0;EnterSystem;TrackGroup7;;;
Train879;d5 18:24:0;EnterResource;TrackGroup7;B1;;
Train879;d5 18:24:0;ExitResource;TrackGroup7;A3;;
Train879;d5 18:24:0;EnterResource;TrackGroup6;B1;;
Train879;d5 18:24:0;ExitResource;TrackGroup6;A1;;
Train879;d5 18:24:0;EnterResource;TrackGroup3;B1;;
Train879;d5 18:24:0;ExitResource;TrackGroup3;A1;;
Train879;d5 18:24:0;EnterResource;TrackGroup1;B9;;
Train879;d5 18:24:0;ExitResource;TrackGroup1;A7;;
Train879;d5 18:24:0;EnterResource;Platform7;B1;;
Train879;d5 18:24:0;Arrival;Platform7;;Arrival879;
Train879;d5 18:24:0;ExitResource;Platform7;B1;;
Train879;d5 18:32:0;EnterResource;Platform7;B1;;
Train879;d5 18:32:0;Departure;Platform7;;Dep888;
Train879;d5 18:32:0;ExitResource;Platform7;B1;;
Train879;d5 18:32:0;EnterResource;TrackGroup1;A7;;
Train879;d5 18:32:0;ExitResource;TrackGroup1;B9;;
Train879;d5 18:32:0;EnterResource;TrackGroup3;A1;;
Train879;d5 18:32:0;ExitResource;TrackGroup3;B1;;
Train879;d5 18:32:0;EnterResource;TrackGroup6;A1;;
Train879;d5 18:32:0;ExitResource;TrackGroup6;B1;;
Train879;d5 18:32:0;EnterResource;TrackGroup7;A3;;
Train879;d5 18:32:0;ExitResource;TrackGroup7;B7;;
Train879;d5 18:32:0;ExitSystem;TrackGroup7;;;
Train880;d5 18:28:0;EnterSystem;TrackGroup7;;;
Train880;d5 18:28:0;EnterResource;TrackGroup7;B1;;
Train880;d5 18:28:0;ExitResource;TrackGroup7;A3;;
Train880;d5 18:28:0;EnterResource;TrackGroup6;B1;;
Train880;d5 18:28:0;ExitResource;TrackGroup6;A1;;
Train880;d5 18:28:0;EnterResource;TrackGroup3;B1;;
Train880;d5 18:28:0;ExitResource;TrackGroup3;A1;;
Train880;d5 18:28:0;EnterResource;TrackGroup1;B9;;
Train880;d5 18:28:0;ExitResource;TrackGroup1;A7;;
Train880;d5 18:28:0;EnterResource;Platform7;B1;;
Train880;d5 18:28:0;Arrival;Platform7;;Arrival880;
Train880;d5 18:28:0;ExitResource;Platform7;B1;;
Train880;d5 17:30:0;EnterResource;Platform7;B1;;
Train880;d5 17:30:0;Departure;Platform7;;Dep866;
Train880;d5 17:30:0;ExitResource;Platform7;B1;;
Train880;d5 17:30:0;EnterResource;TrackGroup1;A7;;
Train880;d5 17:30:0;ExitResource;TrackGroup1;B9;;
Train880;d5 17:30:0;EnterResource;TrackGroup3;A1;;
Train880;d5 17:30:0;ExitResource;TrackGroup3;B1;;
Train880;d5 17:30:0;EnterResource;TrackGroup6;A1;;
Train880;d5 17:30:0;ExitResource;TrackGroup6;B1;;
Train880;d5 17:30:0;EnterResource;TrackGroup7;A3;;
Train880;d5 17:30:0;ExitResource;TrackGroup7;B7;;
Train880;d5 17:30:0;ExitSystem;TrackGroup7;;;
Train881;d5 18:28:0;EnterSystem;TrackGroup10;;;
Train881;d5 18:28:0;EnterResource;TrackGroup10;B1;;
Train881;d5 18:28:0;ExitResource;TrackGroup10;A3;;
Train881;d5 18:28:0;EnterResource;TrackGroup8;B1;;
Train881;d5 18:28:0;ExitResource;TrackGroup8;A1;;
Train881;d5 18:28:0;EnterResource;TrackGroup3;B1;;
Train881;d5 18:28:0;ExitResource;TrackGroup3;A1;;
Train881;d5 18:28:0;EnterResource;TrackGroup1;A7;;
Train881;d5 18:28:0;ExitResource;TrackGroup1;A7;;
Train881;d5 18:28:0;EnterResource;Platform7;B1;;
Train881;d5 18:28:0;Arrival;Platform7;;Arrival881;
Train881;d5 18:28:0;ExitResource;Platform7;B1;;
Train881;d5 17:32:0;EnterResource;Platform7;B1;;
Train881;d5 17:32:0;Departure;Platform7;;Dep867;
Train881;d5 17:32:0;ExitResource;Platform7;B1;;
Train881;d5 17:32:0;EnterResource;TrackGroup1;A7;;
Train881;d5 17:32:0;ExitResource;TrackGroup1;B9;;
Train881;d5 17:32:0;EnterResource;TrackGroup3;A1;;
Train881;d5 17:32:0;ExitResource;TrackGroup3;B1;;
Train881;d5 17:32:0;EnterResource;TrackGroup6;A1;;
Train881;d5 17:32:0;ExitResource;TrackGroup6;B1;;
Train881;d5 17:32:0;EnterResource;TrackGroup7;A3;;
Train881;d5 17:32:0;ExitResource;TrackGroup7;B7;;
Train881;d5 17:32:0;ExitSystem;TrackGroup7;;;
Train882;d5 18:28:0;EnterSystem;TrackGroup10;;;
Train882;d5 18:28:0;EnterResource;TrackGroup10;B1;;
Train882;d5 18:28:0;ExitResource;TrackGroup10;A3;;
Train882;d5 18:28:0;EnterResource;TrackGroup8;B1;;
Train882;d5 18:28:0;ExitResource;TrackGroup8;A1;;
Train882;d5 18:28:0;EnterResource;TrackGroup3;B1;;
Train882;d5 18:28:0;ExitResource;TrackGroup3;A1;;
Train882;d5 18:28:0;EnterResource;TrackGroup1;A7;;
Train882;d5 18:28:0;ExitResource;TrackGroup1;A7;;
Train882;d5 18:28:0;EnterResource;Platform7;B1;;
Train882;d5 18:28:0;Arrival;Platform7;;Arrival882;
Train882;d5 18:28:0;ExitResource;Platform7;B1;;
Train882;d5 17:32:0;EnterResource;Platform7;B1;;
Train882;d5 17:32:0;Departure;Platform7;;Dep868;
Train882;d5 17:32:0;ExitResource;Platform7;B1;;
Train882;d5 17:32:0;EnterResource;TrackGroup1;A1;;
Train882;d5 17:32:0;ExitResource;TrackGroup1;B9;;
Train882;d5 17:32:0;EnterResource;TrackGroup3;A1;;
Train882;d5 17:32:0;ExitResource;TrackGroup3;B5;;
Train882;d5 17:32:0;EnterResource;TrackGroup8;A1;;
Train882;d5 17:32:0;ExitResource;TrackGroup8;B3;;
Train882;d5 17:32:0;EnterResource;TrackGroup10;A1;;
Train882;d5 17:32:0;ExitResource;TrackGroup10;B1;;
Train882;d5 17:32:0;ExitSystem;TrackGroup10;;;
Train883;d5 18:36:0;EnterSystem;TrackGroup7;;;
Train883;d5 18:36:0;EnterResource;TrackGroup7;B1;;
Train883;d5 18:36:0;ExitResource;TrackGroup7;A3;;
Train883;d5 18:36:0;EnterResource;TrackGroup6;B1;;
Train883;d5 18:36:0;ExitResource;TrackGroup6;A1;;
Train883;d5 18:36:0;EnterResource;TrackGroup3;B1;;
Train883;d5 18:36:0;ExitResource;TrackGroup3;A1;;
Train883;d5 18:36:0;EnterResource;TrackGroup1;B9;;
Train883;d5 18:36:0;ExitResource;TrackGroup1;A7;;
Train883;d5 18:36:0;EnterResource;Platform7;B1;;
Train883;d5 18:36:0;Arrival;Platform7;;Arrival883;
Train883;d5 18:36:0;ExitResource;Platform7;B1;;
Train883;d5 17:32:0;EnterResource;Platform7;B1;;
Train883;d5 17:32:0;Departure;Platform7;;Dep869;
Train883;d5 17:32:0;ExitResource;Platform7;B1;;
Train883;d5 17:32:0;EnterResource;TrackGroup1;A1;;
Train883;d5 17:32:0;ExitResource;TrackGroup1;B9;;
Train883;d5 17:32:0;EnterResource;TrackGroup3;A1;;
Train883;d5 17:32:0;ExitResource;TrackGroup3;B5;;
Train883;d5 17:32:0;EnterResource;TrackGroup8;A1;;
Train883;d5 17:32:0;ExitResource;TrackGroup8;B3;;
Train883;d5 17:32:0;EnterResource;TrackGroup10;A1;;
Train883;d5 17:32:0;ExitResource;TrackGroup10;B1;;
Train883;d5 17:32:0;ExitSystem;TrackGroup10;;;
Train884;d5 18:40:0;EnterSystem;TrackGroup7;;;
Train884;d5 18:40:0;EnterResource;TrackGroup7;B1;;
Train884;d5 18:40:0;ExitResource;TrackGroup7;A3;;
Train884;d5 18:40:0;EnterResource;TrackGroup6;B1;;
Train884;d5 18:40:0;ExitResource;TrackGroup6;A1;;
Train884;d5 18:40:0;EnterResource;TrackGroup3;B1;;
Train884;d5 18:40:0;ExitResource;TrackGroup3;A1;;
Train884;d5 18:40:0;EnterResource;TrackGroup1;B9;;
Train884;d5 18:40:0;ExitResource;TrackGroup1;A7;;
Train884;d5 18:40:0;EnterResource;Platform7;B1;;
Train884;d5 18:40:0;Arrival;Platform7;;Arrival884;
Train884;d5 18:40:0;ExitResource;Platform7;B1;;
Train884;d5 18:41:0;EnterResource;Platform7;B1;;
Train884;d5 18:41:0;Departure;Platform7;;Dep894;
Train884;d5 18:41:0;ExitResource;Platform7;B1;;
Train884;d5 18:41:0;EnterResource;TrackGroup1;A1;;
Train884;d5 18:41:0;ExitResource;TrackGroup1;B9;;
Train884;d5 18:41:0;EnterResource;TrackGroup3;A1;;
Train884;d5 18:41:0;ExitResource;TrackGroup3;B5;;
Train884;d5 18:41:0;EnterResource;TrackGroup8;A1;;
Train884;d5 18:41:0;ExitResource;TrackGroup8;B3;;
Train884;d5 18:41:0;EnterResource;TrackGroup10;A1;;
Train884;d5 18:41:0;ExitResource;TrackGroup10;B1;;
Train884;d5 18:41:0;ExitSystem;TrackGroup10;;;
Train885;d5 18:49:0;EnterSystem;TrackGroup10;;;
Train885;d5 18:49:0;EnterResource;TrackGroup10;B1;;
Train885;d5 18:49:0;ExitResource;TrackGroup10;A3;;
Train885;d5 18:49:0;EnterResource;TrackGroup8;B1;;
Train885;d5 18:49:0;ExitResource;TrackGroup8;A1;;
Train885;d5 18:49:0;EnterResource;TrackGroup3;B1;;
Train885;d5 18:49:0;ExitResource;TrackGroup3;A1;;
Train885;d5 18:49:0;EnterResource;TrackGroup1;A7;;
Train885;d5 18:49:0;ExitResource;TrackGroup1;A7;;
Train885;d5 18:49:0;EnterResource;Platform7;B1;;
Train885;d5 18:49:0;Arrival;Platform7;;Arrival885;
Train885;d5 18:49:0;ExitResource;Platform7;B1;;
Train885;d5 17:35:0;EnterResource;Platform7;B1;;
Train885;d5 17:35:0;Departure;Platform7;;Dep871;
Train885;d5 17:35:0;ExitResource;Platform7;B1;;
Train885;d5 17:35:0;EnterResource;TrackGroup1;A7;;
Train885;d5 17:35:0;ExitResource;TrackGroup1;B9;;
Train885;d5 17:35:0;EnterResource;TrackGroup3;A1;;
Train885;d5 17:35:0;ExitResource;TrackGroup3;B1;;
Train885;d5 17:35:0;EnterResource;TrackGroup6;A1;;
Train885;d5 17:35:0;ExitResource;TrackGroup6;B1;;
Train885;d5 17:35:0;EnterResource;TrackGroup7;A3;;
Train885;d5 17:35:0;ExitResource;TrackGroup7;B7;;
Train885;d5 17:35:0;ExitSystem;TrackGroup7;;;
Train886;d5 18:54:0;EnterSystem;TrackGroup7;;;
Train886;d5 18:54:0;EnterResource;TrackGroup7;B1;;
Train886;d5 18:54:0;ExitResource;TrackGroup7;A3;;
Train886;d5 18:54:0;EnterResource;TrackGroup6;B1;;
Train886;d5 18:54:0;ExitResource;TrackGroup6;A1;;
Train886;d5 18:54:0;EnterResource;TrackGroup3;B1;;
Train886;d5 18:54:0;ExitResource;TrackGroup3;A1;;
Train886;d5 18:54:0;EnterResource;TrackGroup1;B9;;
Train886;d5 18:54:0;ExitResource;TrackGroup1;A7;;
Train886;d5 18:54:0;EnterResource;Platform7;B1;;
Train886;d5 18:54:0;Arrival;Platform7;;Arrival886;
Train886;d5 18:54:0;ExitResource;Platform7;B1;;
Train886;d5 17:40:0;EnterResource;Platform7;B1;;
Train886;d5 17:40:0;Departure;Platform7;;Dep873;
Train886;d5 17:40:0;ExitResource;Platform7;B1;;
Train886;d5 17:40:0;EnterResource;TrackGroup1;A1;;
Train886;d5 17:40:0;ExitResource;TrackGroup1;B9;;
Train886;d5 17:40:0;EnterResource;TrackGroup3;A1;;
Train886;d5 17:40:0;ExitResource;TrackGroup3;B5;;
Train886;d5 17:40:0;EnterResource;TrackGroup8;A1;;
Train886;d5 17:40:0;ExitResource;TrackGroup8;B3;;
Train886;d5 17:40:0;EnterResource;TrackGroup10;A1;;
Train886;d5 17:40:0;ExitResource;TrackGroup10;B1;;
Train886;d5 17:40:0;ExitSystem;TrackGroup10;;;
Train887;d5 18:55:0;EnterSystem;TrackGroup10;;;
Train887;d5 18:55:0;EnterResource;TrackGroup10;B1;;
Train887;d5 18:55:0;ExitResource;TrackGroup10;A3;;
Train887;d5 18:55:0;EnterResource;TrackGroup8;B1;;
Train887;d5 18:55:0;ExitResource;TrackGroup8;A1;;
Train887;d5 18:55:0;EnterResource;TrackGroup3;B1;;
Train887;d5 18:55:0;ExitResource;TrackGroup3;A1;;
Train887;d5 18:55:0;EnterResource;TrackGroup1;A7;;
Train887;d5 18:55:0;ExitResource;TrackGroup1;A7;;
Train887;d5 18:55:0;EnterResource;Platform7;B1;;
Train887;d5 18:55:0;Arrival;Platform7;;Arrival887;
Train887;d5 18:55:0;ExitResource;Platform7;B1;;
Train887;d5 17:45:0;EnterResource;Platform7;B1;;
Train887;d5 17:45:0;Departure;Platform7;;Dep874;
Train887;d5 17:45:0;ExitResource;Platform7;B1;;
Train887;d5 17:45:0;EnterResource;TrackGroup1;A7;;
Train887;d5 17:45:0;ExitResource;TrackGroup1;B9;;
Train887;d5 17:45:0;EnterResource;TrackGroup3;A1;;
Train887;d5 17:45:0;ExitResource;TrackGroup3;B1;;
Train887;d5 17:45:0;EnterResource;TrackGroup6;A1;;
Train887;d5 17:45:0;ExitResource;TrackGroup6;B1;;
Train887;d5 17:45:0;EnterResource;TrackGroup7;A3;;
Train887;d5 17:45:0;ExitResource;TrackGroup7;B7;;
Train887;d5 17:45:0;ExitSystem;TrackGroup7;;;
Train888;d5 18:55:0;EnterSystem;TrackGroup10;;;
Train888;d5 18:55:0;EnterResource;TrackGroup10;B1;;
Train888;d5 18:55:0;ExitResource;TrackGroup10;A3;;
Train888;d5 18:55:0;EnterResource;TrackGroup8;B1;;
Train888;d5 18:55:0;ExitResource;TrackGroup8;A1;;
Train888;d5 18:55:0;EnterResource;TrackGroup3;B1;;
Train888;d5 18:55:0;ExitResource;TrackGroup3;A1;;
Train888;d5 18:55:0;EnterResource;TrackGroup1;A7;;
Train888;d5 18:55:0;ExitResource;TrackGroup1;A7;;
Train888;d5 18:55:0;EnterResource;Platform7;B1;;
Train888;d5 18:55:0;Arrival;Platform7;;Arrival888;
Train888;d5 18:55:0;ExitResource;Platform7;B1;;
Train888;d5 17:48:0;EnterResource;Platform7;B1;;
